wscale;rto;rtt;mss;pmtu;rcvmss;advmss;cwnd;ssthresh;bytes_sent;bytes_retrans;bytes_acked;segs_out;segs_in;data_segs_out;lastrcv;delivered;rcv_space;rcv_ssthresh;
6,6;364;163.872;1448;1500;536;1448;31;24;11740384;36200;11708528;8108;2852;8108;47948;8086;14480;64088;
6,6;372;170.03;1448;1500;536;1448;31;24;11770792;36200;11737488;8129;2858;8129;48072;8106;14480;64088;
6,6;380;178.84;1448;1500;536;1448;32;24;11802648;36200;11767896;8151;2865;8151;48200;8127;14480;64088;
6,6;388;184.468;1448;1500;536;1448;33;24;11841744;36200;11805544;8178;2873;8178;48340;8153;14480;64088;
6,6;392;188.554;1448;1500;536;1448;33;24;11867808;36200;11831608;8196;2879;8196;48464;8171;14480;64088;
6,6;396;194.517;1448;1500;536;1448;34;24;11901112;36200;11864912;8219;2886;8219;48588;8194;14480;64088;
6,6;396;194.461;1448;1500;536;1448;34;24;11930072;36200;11893872;8239;2893;8239;48712;8214;14480;64088;
6,6;400;197.782;1448;1500;536;1448;35;24;11963376;36200;11924280;8262;2900;8262;48836;8235;14480;64088;
6,6;400;199.591;1448;1500;536;1448;35;24;11992336;36200;11953240;8282;2908;8282;48960;8255;14480;64088;
6,6;404;201.559;1448;1500;536;1448;29;24;12016952;37648;11961928;8299;2917;8299;49084;8277;14480;64088;
6,6;400;199.707;1448;1500;536;1448;24;24;12041568;37648;12018400;8316;2924;8316;49212;8300;14480;64088;
6,6;384;180.078;1448;1500;536;1448;25;24;12073424;37648;12048808;8338;2930;8338;49336;8321;14480;64088;
6,6;368;165.045;1448;1500;536;1448;26;24;12100936;37648;12074872;8357;2935;8357;49456;8339;14480;64088;
6,6;352;151.795;1448;1500;536;1448;27;24;12137136;37648;12108176;8382;2943;8382;49580;8362;14480;64088;
6,6;352;151.048;1448;1500;536;1448;28;24;12166096;37648;12137136;8402;2949;8402;49696;8382;14480;64088;
6,6;360;156.576;1448;1500;536;1448;29;24;12197952;37648;12167544;8424;2956;8424;49820;8403;14480;64088;
6,6;364;162.783;1448;1500;536;1448;30;24;12228360;37648;12196504;8445;2962;8445;49940;8423;14480;64088;
6,6;368;165.408;1448;1500;536;1448;30;24;12257320;37648;12224016;8465;2969;8465;50056;8442;14480;64088;
6,6;372;171.575;1448;1500;536;1448;31;24;12290624;37648;12255872;8488;2976;8488;50188;8464;14480;64088;
6,6;376;175.106;1448;1500;536;1448;32;24;12319584;37648;12284832;8508;2983;8508;50312;8484;14480;64088;
6,6;384;181.587;1448;1500;536;1448;33;24;12352888;37648;12315240;8531;2992;8531;50436;8505;14480;64088;
6,6;388;185.827;1448;1500;536;1448;33;24;12381848;37648;12344200;8551;3000;8551;50556;8525;14480;64088;
6,6;392;190.762;1448;1500;536;1448;34;24;12418048;37648;12380400;8576;3009;8576;50684;8550;14480;64088;
6,6;396;195.173;1448;1500;536;1448;34;24;12444112;37648;12406464;8594;3014;8594;50804;8568;14480;64088;
6,6;400;197.936;1448;1500;536;1448;35;24;12477416;37648;12436872;8617;3022;8617;50924;8589;14480;64088;
6,6;400;198.125;1448;1500;536;1448;35;24;12506376;37648;12465832;8637;3028;8637;51044;8609;14480;64088;
6,6;408;204.02;1448;1500;536;1448;35;24;12535336;37648;12494792;8657;3035;8657;51176;8629;14480;64088;
6,6;408;207.223;1448;1500;536;1448;35;24;12568640;37648;12528096;8680;3042;8680;51304;8652;14480;64088;
6,6;408;205.943;1448;1500;536;1448;33;24;12599048;39096;12551264;8701;3050;8701;51432;8674;14480;64088;
6,6;408;207.434;1448;1500;536;1448;24;24;12614976;39096;12551264;8712;3056;8712;51552;8694;14480;64088;
6,6;400;199.176;1448;1500;536;1448;24;24;12645384;39096;12619320;8733;3065;8733;51676;8715;14480;64088;
6,6;372;169.201;1448;1500;536;1448;25;24;12674344;39096;12648280;8753;3072;8753;51796;8735;14480;64088;
6,6;352;150.106;1448;1500;536;1448;26;24;12706200;39096;12677240;8775;3080;8775;51920;8755;14480;64088;
6,6;352;151.82;1448;1500;536;1448;28;24;12742400;39096;12711992;8800;3087;8800;52048;8779;14480;64088;
6,6;356;155.483;1448;1500;536;1448;29;24;12771360;39096;12739504;8820;3094;8820;52176;8798;14480;64088;
6,6;364;160.349;1448;1500;536;1448;29;24;12804664;39096;12771360;8843;3101;8843;52296;8820;14480;64088;
6,6;364;163.372;1448;1500;536;1448;30;24;12836520;39096;12803216;8865;3109;8865;52424;8842;14480;64088;
6,6;372;171.362;1448;1500;536;1448;31;24;12866928;39096;12830728;8886;3114;8886;52544;8861;14480;64088;
6,6;372;169.783;1448;1500;536;1448;32;24;12895888;39096;12859688;8906;3122;8906;52664;8881;14480;64088;
6,6;380;178.448;1448;1500;536;1448;32;24;12927744;39096;12890096;8928;3129;8928;52784;8902;14480;64088;
6,6;384;183.466;1448;1500;536;1448;33;24;12961048;39096;12921952;8951;3136;8951;52908;8924;14480;64088;
6,6;388;187.67;1448;1500;536;1448;34;24;12992904;39096;12952360;8973;3143;8973;53036;8945;14480;64088;
6,6;396;192.296;1448;1500;536;1448;34;24;13020416;39096;12981320;8992;3151;8992;53156;8965;14480;64088;
6,6;400;199.093;1448;1500;536;1448;35;24;13052272;39096;13011728;9014;3157;9014;53284;8986;14480;64088;
6,6;400;199.312;1448;1500;536;1448;35;24;13082680;39096;13040688;9035;3163;9035;53408;9006;14480;64088;
6,6;400;197.338;1448;1500;536;1448;35;24;13111640;39096;13069648;9055;3170;9055;53528;9026;14480;64088;
6,6;404;201.883;1448;1500;536;1448;24;24;13131912;40544;13069648;9069;3179;9069;53652;9050;14480;64088;
6,6;400;196.803;1448;1500;536;1448;24;24;13160872;40544;13133360;9089;3187;9089;53776;9070;14480;64088;
6,6;368;166.373;1448;1500;536;1448;25;24;13189832;40544;13162320;9109;3194;9109;53900;9090;14480;64088;
6,6;356;153.58;1448;1500;536;1448;26;24;13220240;40544;13191280;9130;3200;9130;54028;9110;14480;64088;
6,6;356;153.508;1448;1500;536;1448;28;24;13254992;40544;13221688;9154;3206;9154;54148;9131;14480;64088;
6,6;376;174.459;1448;1500;536;1448;30;24;13311464;40544;13275264;9193;3218;9193;54352;9168;14480;64088;
6,6;348;147.175;1448;1500;536;1448;31;24;13352008;40544;13315808;9221;3227;9221;54516;9196;14480;64088;
6,6;368;164.532;1448;1500;536;1448;31;24;13380968;40544;13344768;9241;3233;9241;54632;9216;14480;64088;
6,6;376;173.165;1448;1500;536;1448;32;24;13412824;40544;13373728;9263;3241;9263;54768;9236;14480;64088;
6,6;380;177.93;1448;1500;536;1448;33;24;13447576;40544;13408480;9287;3250;9287;54896;9260;14480;64088;
6,6;388;187.549;1448;1500;536;1448;33;24;13480880;40544;13440336;9310;3258;9310;55028;9282;14480;64088;
6,6;392;189.318;1448;1500;536;1448;34;24;13509840;40544;13467848;9330;3266;9330;55160;9301;14480;64088;
6,6;396;195.163;1448;1500;536;1448;34;24;13541696;40544;13499704;9352;3274;9352;55288;9323;14480;64088;
6,6;404;201.492;1448;1500;536;1448;35;24;13576448;40544;13534456;9376;3282;9376;55424;9347;14480;64088;
6,6;404;201.931;1448;1500;536;1448;35;24;13605408;40544;13563416;9396;3292;9396;55552;9367;14480;64088;
6,6;404;200.506;1448;1500;536;1448;35;24;13640160;40544;13598168;9420;3304;9420;55688;9391;14480;64088;
6,6;404;202.199;1448;1500;536;1448;35;24;13673464;40544;13630024;9443;3315;9443;55816;9413;14480;64088;
6,6;404;202.953;1448;1500;536;1448;35;24;13706768;41992;13656088;9466;3324;9466;55948;9435;14480;64088;
6,6;408;205.758;1448;1500;536;1448;24;24;13725592;41992;13656088;9479;3332;9479;56076;9459;14480;64088;
6,6;396;192.876;1448;1500;536;1448;23;24;13756000;43440;13656088;9500;3341;9500;56204;9480;14480;64088;
6,6;352;150.982;1448;1500;536;1448;24;24;13787856;43440;13757448;9522;3351;9522;56340;9501;14480;64088;
6,6;348;144.768;1448;1500;536;1448;25;24;13822608;43440;13792200;9546;3363;9546;56468;9525;14480;64088;
6,6;348;144.265;1448;1500;536;1448;27;24;13854464;43440;13821160;9568;3370;9568;56596;9545;14480;64088;
6,6;356;152.022;1448;1500;536;1448;28;24;13889216;43440;13853016;9592;3378;9592;56724;9567;14480;64088;
6,6;356;154.82;1448;1500;536;1448;29;24;13922520;43440;13884872;9615;3386;9615;56852;9589;14480;64088;
6,6;368;164.986;1448;1500;536;1448;30;24;13951480;43440;13913832;9635;3392;9635;56976;9609;14480;64088;
6,6;376;172.964;1448;1500;536;1448;30;24;13984784;43440;13947136;9658;3399;9658;57104;9632;14480;64088;
6,6;376;174.964;1448;1500;536;1448;31;24;14016640;43440;13976096;9680;3406;9680;57228;9652;14480;64088;
6,6;380;179.682;1448;1500;536;1448;32;24;14049944;43440;14009400;9703;3414;9703;57360;9675;14480;64088;
6,6;388;184.92;1448;1500;536;1448;32;24;14078904;43440;14038360;9723;3420;9723;57484;9695;14480;64088;
6,6;388;184.224;1448;1500;536;1448;33;24;14112208;43440;14068768;9746;3428;9746;57608;9716;14480;64088;
6,6;388;186.989;1448;1500;536;1448;34;24;14141168;43440;14097728;9766;3435;9766;57732;9736;14480;64088;
6,6;396;192.889;1448;1500;536;1448;34;24;14173024;43440;14128136;9788;3441;9788;57860;9757;14480;64088;
