rto,rtt,cwnd,segs_in,data_segs_out,lastrcv,delivered,loss_ratio
332,126.182,23,3451,9841,58220,9810,0.003353317752260949
332,129.349,24,3460,9861,58336,9829,0.003346516580468512
340,135.292,25,3469,9879,58452,9847,0.0033404190707561495
340,137.949,26,3479,9900,58564,9867,0.0033333333333333335
348,144.767,26,3487,9920,58680,9886,0.0033266129032258063
352,149.537,27,3496,9941,58796,9906,0.0033195855547731618
356,154.992,28,3506,9963,58912,9927,0.00331225534477567
364,161.054,29,3515,9984,59044,9947,0.0033052884615384615
368,163.796,29,3522,10004,59160,9968,0.0032986805277888847
372,168.114,30,3531,10025,59272,9988,0.0032917705735660847
372,171.307,31,3540,10047,59388,10008,0.0032845625559868616
376,173.229,31,3548,10066,59516,10027,0.0032783628054838068
380,177.57,32,3557,10086,59640,10047,0.003271861986912552
384,181.994,33,3565,10111,59756,10070,0.003263772129364059
388,186.557,33,3572,10127,59872,10086,0.003258615582107238
392,190.942,34,3579,10149,59988,10107,0.00325155187703222
400,196.713,34,3586,10170,60108,10129,0.0032448377581120944
400,197.254,35,3593,10190,60220,10148,0.00323846908734053
404,200.084,35,3598,10209,60336,10166,0.0032324419629738465
408,204.149,36,3604,10228,60452,10184,0.003226437231130231
408,206.406,37,3610,10250,60564,10205,0.003219512195121951
408,207.149,31,3617,10263,60680,10223,0.0033128714800740523
412,208.029,18,3623,10272,60796,10243,0.0034073208722741432
360,157.775,18,3631,10294,60912,10264,0.0035943267923061978
320,117.002,19,3642,10315,61028,10284,0.003587009209888512
316,112.813,20,3649,10333,61140,10301,0.0035807606696990225
316,114.798,21,3655,10354,61256,10321,0.0035734981649604017
316,114.738,22,3662,10374,61368,10340,0.0035666088297667247
320,119.874,22,3668,10393,61484,10360,0.0035600885211199847
328,126.219,23,3674,10413,61596,10379,0.00355325074426198
332,130.426,24,3680,10434,61716,10399,0.0035460992907801418
336,134.082,25,3687,10454,61828,10418,0.003539315094700593
340,139.73,26,3693,10475,61948,10438,0.003532219570405728
344,142.528,26,3699,10495,62064,10458,0.003525488327775131
348,146.695,27,3704,10513,62180,10475,0.0035194521069152477
352,150.189,28,3711,10536,62296,10497,0.0035117691723614273
360,157.975,29,3716,10554,62412,10514,0.0035057797991282927
360,158.997,29,3722,10575,62524,10534,0.0034988179669030732
368,165.641,30,3729,10595,62640,10553,0.0034922133081642286
372,170.393,31,3735,10616,62756,10573,0.003485305199698568
380,177.611,31,3742,10640,62904,10598,0.0034774436090225565
380,178.566,32,3749,10663,63032,10620,0.003469942792835037
384,183.375,33,3756,10685,63148,10641,0.0034627983153954142
384,183.291,33,3762,10704,63260,10659,0.0034566517189835574
392,188.933,34,3768,10724,63376,10679,0.0034502051473330846
396,194.637,34,3773,10741,63488,10696,0.0034447444372032398
400,197.913,35,3780,10765,63604,10718,0.003437064561077566
400,199.018,35,3786,10783,63720,10737,0.0034313270889362885
408,205.482,36,3792,10802,63836,10755,0.0034252916126643216
408,204.91,37,3799,10824,63956,10776,0.003418329637841833
408,205.487,37,3805,10843,64072,10794,0.003412339758369455
408,205.501,34,3813,10864,64188,10816,0.0035898379970544917
408,206.179,24,3818,10873,64300,10834,0.003678837487353996
400,198.688,18,3825,10887,64416,10853,0.0037659594011206026
340,136.015,19,3834,10908,64532,10873,0.0037587092042537587
316,115.102,20,3845,10929,64648,10894,0.003751486869795956
316,115.156,21,3851,10947,64764,10911,0.003745318352059925
324,120.076,22,3857,10969,64876,10931,0.0037378065457197556
324,122.761,23,3864,10992,64996,10953,0.003729985443959243
328,126.965,24,3869,11010,65108,10970,0.003723887375113533
332,128.824,24,3876,11030,65228,10990,0.00371713508612874
340,137.318,25,3885,11052,65344,11012,0.003709735794426348
344,142.699,26,3891,11072,65456,11030,0.0037030346820809247
352,148.431,27,3897,11092,65572,11050,0.003696357735304724
356,155.339,28,3903,11113,65688,11070,0.003689372806622874
356,155.127,28,3911,11133,65808,11089,0.003682744992365041
364,160.182,29,3917,11154,65920,11109,0.0036758113681190606
368,164.914,30,3923,11172,66040,11127,0.003669889008234873
372,168.127,30,3930,11194,66156,11148,0.0036626764338038233
376,174.621,31,3936,11215,66268,11168,0.0036558181007579136
380,177.514,32,3942,11235,66384,11187,0.003649310191366266
384,182.383,32,3947,11252,66496,11205,0.003643796658371845
388,185.309,33,3953,11272,66612,11223,0.003637331440738112
388,186.123,33,3958,11293,66728,11244,0.0036305676082529
392,190.003,34,3964,11313,66844,11264,0.0036241492088747457
396,193.871,34,3971,11332,66972,11283,0.0036180727144369926
400,199.131,35,3978,11356,67088,11305,0.003610426206410708
404,202.245,36,3983,11374,67200,11322,0.0036047125021979954
408,205.825,36,3990,11395,67316,11344,0.003598069328652918
400,197.821,31,3999,11410,67432,11361,0.003768624014022787
400,199.967,21,4005,11420,67544,11381,0.003765323992994746
380,176.978,18,4014,11435,67664,11399,0.0037603847835592477
320,119.109,19,4027,11457,67780,11421,0.00375316400453871
316,115.396,20,4033,11479,67892,11441,0.003745970903388797
320,117.041,21,4039,11497,68008,11459,0.0037401061146386015
320,116.72,22,4047,11518,68120,11479,0.00373328702899809
328,126.158,23,4052,11538,68236,11498,0.0037268157392962385
332,128.309,24,4058,11557,68352,11516,0.003720688760058839
332,131.608,25,4064,11579,68468,11536,0.003713619483547802
340,137.937,25,4071,11602,68584,11559,0.003706257541803137
344,141.494,26,4077,11620,68700,11577,0.003700516351118761
348,145.112,27,4083,11642,68816,11598,0.0036935234495791103
352,149.041,28,4089,11661,68928,11616,0.0036875053597461623
356,155.337,28,4095,11683,69048,11637,0.003680561499614825
360,157.901,29,4101,11704,69168,11657,0.0036739576213260425
364,162.501,30,4109,11724,69284,11676,0.0036676902081200957
372,168.029,30,4116,11741,69400,11694,0.0036623796950855975
376,174.444,31,4122,11763,69516,11714,0.0036555300518575193
384,182.686,32,4135,11798,69720,11749,0.0036446855399220207
384,180.964,33,4140,11818,69836,11768,0.003638517515654087
384,183.734,33,4146,11837,69952,11786,0.0036326771986145137
388,185.405,34,4152,11857,70068,11806,0.0036265497174664753
396,193.751,34,4158,11878,70184,11827,0.0036201380703822193
400,197.578,35,4165,11900,70296,11847,0.0036134453781512606
400,198.754,35,4170,11917,70412,11864,0.003608290677183855
408,204.174,36,4178,11937,70528,11884,0.003602245120214459
404,202.786,31,4185,11954,70644,11904,0.00368077630918521
408,205.457,21,4191,11964,70760,11924,0.0036776997659645604
380,177.863,18,4201,11980,70876,11943,0.003672787979966611
328,125.103,19,4212,12000,70992,11963,0.0036666666666666666
316,114.863,20,4219,12024,71108,11985,0.003659347970725216
324,120.268,21,4224,12042,71224,12003,0.0036538780933399765
320,118.754,22,4231,12063,71340,12023,0.003647517201359529
324,122.595,23,4237,12083,71456,12042,0.003641479764959033
332,129.432,24,4243,12104,71572,12062,0.0036351619299405157
336,132.123,25,4250,12124,71688,12081,0.003629165291982844
340,137.132,25,4256,12145,71804,12101,0.00362289007822149
344,142.194,26,4262,12165,71916,12121,0.0036169338265515825
352,148.178,27,4269,12190,72052,12144,0.003609515996718622
352,151.719,28,4275,12208,72168,12162,0.0036041939711664484
360,158.975,29,4281,12230,72284,12183,0.0035977105478331973
360,159.676,29,4287,12249,72400,12201,0.0035921299697934525
368,165.275,30,4293,12271,72516,12222,0.003585689837829028
372,171.717,30,4298,12286,72632,12238,0.0035813120625101742
376,175.882,31,4305,12310,72748,12261,0.0035743298131600326
380,177.323,32,4311,12327,72860,12277,0.00356940050296098
384,181.453,32,4317,12347,72976,12297,0.0035636186927998706
388,184.641,33,4323,12370,73092,12318,0.0035569927243330637
384,182.888,33,4329,12388,73208,12336,0.003551824346141427
392,189.36,34,4335,12410,73324,12357,0.0035455278001611606
396,193.532,35,4341,12429,73444,12375,0.003540107812374286
404,201.089,35,4347,12449,73556,12396,0.0035344204353763356
404,202.94,36,4354,12470,73676,12416,0.003528468323977546
408,205.614,36,4361,12490,73792,12436,0.003522818254603683
412,210.325,37,4367,12513,73908,12457,0.0035163430032765924
408,207.577,37,4374,12529,74024,12473,0.003511852502194908
404,202.58,26,4382,12541,74140,12493,0.003747707519336576
404,200.463,18,4391,12553,74260,12514,0.003744124910379989
328,124.988,19,4406,12575,74376,12535,0.0037375745526838965
320,119.003,20,4411,12595,74492,12553,0.0037316395394998013
352,78.635,22,4429,12658,74840,12614,0.0037130668352030336
380,125.917,24,4446,12704,75096,12658,0.0036996221662468514
376,135.743,25,4452,12724,75216,12678,0.003693806978937441
376,143.054,26,4457,12743,75332,12696,0.00368829945852625
376,146.139,26,4464,12763,75448,12715,0.003682519783749902
372,148.921,27,4471,12784,75572,12735,0.003676470588235294
372,153.996,28,4480,12806,75688,12756,0.0036701546150242075
376,162.586,29,4486,12827,75812,12776,0.0036641459421532705
376,163.934,29,4494,12849,75924,12798,0.003657872207953926
380,169.054,30,4500,12866,76040,12815,0.003653039017565677
384,173.911,31,4507,12888,76156,12835,0.0036468032278088145
384,175.56,31,4514,12906,76276,12854,0.0036417170308383697
388,179.896,32,4521,12931,76404,12878,0.003634676359136958
388,182.242,33,4526,12949,76516,12895,0.0036296239091821764
392,185.125,33,4532,12970,76632,12915,0.0036237471087124133
396,189.116,34,4540,12992,76748,12936,0.0036176108374384236
396,193.806,34,4546,13009,76860,12954,0.0036128833884233992
404,200.811,35,4552,13031,76976,12974,0.0036067838231908524
404,199.562,35,4558,13050,77088,12993,0.0036015325670498083
408,204.072,36,4564,13070,77208,13013,0.0035960214231063503
408,203.167,29,4573,13085,77328,13033,0.0036683225066870464
408,203.596,18,4580,13094,77444,13053,0.003665801130288682
380,176.383,18,4588,13112,77556,13071,0.0036607687614399025
336,133.759,19,4596,13132,77676,13091,0.003655193420651843
328,123.788,20,4602,13151,77788,13109,0.0036499125541783893
320,118.695,21,4608,13173,77904,13130,0.0036438168982008655
324,121.315,22,4615,13197,78036,13152,0.0036371902705160265
328,127.127,23,4623,13219,78160,13174,0.003631136999773054
332,131.749,24,4628,13237,78272,13190,0.0036261992898693057
340,138.606,25,4634,13257,78388,13210,0.0036207286716451684
340,139.689,26,4642,13278,78500,13230,0.0036150022593764122
348,144.247,26,4648,13300,78616,13251,0.0036090225563909775
348,147.271,27,4654,13317,78732,13267,0.003604415408875873
356,154.17,28,4660,13337,78848,13287,0.003599010272175152
360,157.318,28,4666,13359,78960,13308,0.003593083314619358
360,159.068,29,4673,13380,79076,13328,0.003587443946188341
368,165.733,30,4679,13398,79188,13345,0.0035826242722794446
376,172.979,30,4686,13419,79324,13367,0.003577017661524704
380,177.783,31,4693,13441,79440,13388,0.003571162859906257
384,183.063,32,4699,13462,79552,13408,0.003565592036844451
384,181.223,32,4706,13482,79672,13428,0.0035603026257231864
388,186.968,33,4711,13503,79784,13447,0.003554765607642746
388,186.107,34,4718,13523,79900,13467,0.003549508245211861
392,190.422,34,4726,13544,80016,13488,0.0035440047253396337
400,197.709,35,4731,13564,80128,13506,0.003538779121203185
404,203.166,35,4737,13582,80244,13525,0.003534089235753203
408,206.287,36,4742,13601,80360,13543,0.0035291522682155724
408,204.465,35,4750,13624,80476,13565,0.0035965942454492072
408,204.409,26,4756,13633,80588,13583,0.0035942199075772023
404,201.39,17,4763,13645,80704,13603,0.003664345914254306
348,146.798,18,4771,13663,80820,13620,0.003659518407377589
312,110.485,19,4784,13685,80940,13642,0.003653635367190354
312,110.319,20,4790,13707,81056,13662,0.0036477712117895965
316,112.265,21,4798,13728,81176,13682,0.003642191142191142
320,119.696,22,4803,13748,81292,13701,0.003636892638929299
324,122.865,23,4812,13775,81452,13727,0.003629764065335753
332,130.137,24,4818,13795,81564,13746,0.003624501631025734
336,135.596,25,4824,13816,81680,13766,0.0036189924724956573
340,139.642,26,4832,13838,81796,13788,0.0036132389073565544
348,146.862,26,4838,13856,81912,13805,0.003608545034642032
352,150.699,27,4845,13879,82028,13827,0.0036025650262987248
356,155.187,28,4850,13895,82144,13842,0.0035984166966534724
360,157.39,28,4857,13916,82260,13864,0.0035929864903707963
364,160.152,29,4863,13934,82372,13881,0.0035883450552605138
368,165.324,30,4869,13955,82488,13901,0.0035829451809387316
368,166.135,30,4877,13977,82600,13923,0.0035773055734420836
376,172.321,31,4884,13998,82720,13942,0.0035719388484069152
376,175.308,32,4890,14016,82832,13960,0.003567351598173516
380,179.831,32,4897,14036,82948,13979,0.003562268452550584
384,183.954,33,4903,14057,83060,13999,0.0035569467169381803
388,187.661,33,4910,14075,83176,14018,0.003552397868561279
392,191.603,34,4918,14096,83296,14038,0.003547105561861521
396,193.977,35,4925,14118,83408,14059,0.0035415781272134864
400,196.382,35,4932,14139,83524,14079,0.0035363179857132755
404,200.543,36,4938,14155,83640,14095,0.0035323207347227126
404,202.574,27,4946,14170,83756,14117,0.0035991531404375443
404,201.439,18,4953,14181,83868,14137,0.0035963613285381847
344,140.863,19,4967,14201,83988,14156,0.0035912963875783395
324,122.596,20,4975,14222,84104,14177,0.0035859935311489243
316,112.007,20,4982,14238,84220,14193,0.0035819637589549094
316,114.022,22,4989,14264,84340,14216,0.00357543466068424
320,118.551,22,4995,14281,84452,14234,0.0035711784889013373
324,123.094,23,5000,14301,84568,14253,0.0035661841829242712
332,128.248,24,5008,14322,84688,14273,0.0035609551738583997
340,136.065,25,5013,14342,84800,14292,0.003555989401757077
340,137.704,26,5020,14365,84916,14314,0.0035502958579881655
344,143.585,26,5025,14383,85032,14331,0.0035458527428213864
352,149.345,27,5031,14404,85148,14351,0.00354068314357123
356,152.98,28,5038,14424,85264,14371,0.003535773710482529
360,157.374,29,5045,14447,85376,14392,0.0035301446667128124
364,161.334,29,5051,14463,85492,14408,0.0035262393694254304
368,167.437,30,5058,14485,85612,14429,0.003520883672764929
372,169.359,31,5065,14508,85728,14451,0.003515301902398677
376,173.329,31,5071,14522,85840,14466,0.0035119129596474317
380,178.365,32,5079,14545,85956,14488,0.0035063595737366794
384,180.524,32,5085,14565,86072,14508,0.003501544799176107
384,182.934,33,5092,14586,86188,14527,0.0034965034965034965
388,187.665,34,5097,14604,86304,14545,0.003492193919474117
396,194.418,34,5103,14624,86420,14564,0.003487417943107221
396,195.433,35,5110,14647,86532,14586,0.003481941694544958
400,198.355,35,5117,14665,86648,14605,0.003477667916808728
404,201.884,36,5125,14686,86764,14625,0.0034726950837532344
404,203.881,36,5130,14704,86880,14643,0.003468443960826986
408,204.686,24,5137,14714,86996,14663,0.003534049204838929
396,192.332,18,5147,14727,87120,14683,0.003530929585115774
328,126.443,19,5160,14750,87236,14704,0.003525423728813559
324,121.544,20,5166,14769,87352,14723,0.0035208883472137584
316,113.649,21,5173,14789,87468,14742,0.0035161268510379338
316,115.923,22,5180,14810,87584,14762,0.003511141120864281
324,120.348,23,5186,14832,87700,14783,0.003505933117583603
328,126.219,24,5192,14853,87816,14803,0.00350097623375749
328,127.406,24,5199,14869,87932,14819,0.0034972089582352545
348,145.233,26,5209,14904,88108,14852,0.003488996242619431
340,139.912,27,5222,14939,88316,14886,0.0034808220095053216
352,148.251,28,5230,14962,88436,14908,0.0034754711936906832
356,155.4,28,5237,14982,88556,14927,0.003470831664664264
364,160.334,29,5243,15002,88676,14947,0.0034662045060658577
364,162.679,30,5251,15024,88796,14967,0.003461128860489883
368,167.371,30,5257,15043,88916,14987,0.003456757295752177
376,172.921,31,5265,15065,89036,15008,0.0034517092598738796
380,177.862,32,5272,15086,89156,15028,0.0034469044146891157
380,179.759,32,5278,15107,89276,15049,0.003442112927781823
388,186.129,33,5284,15127,89396,15068,0.0034375619752759967
392,188.818,34,5290,15147,89512,15086,0.003433023040866178
400,196.273,34,5296,15168,89628,15108,0.003428270042194093
400,197.9,35,5302,15188,89748,15126,0.003423755596523571
400,196.801,35,5309,15208,89864,15147,0.0034192530247238295
404,203.528,36,5316,15229,89980,15167,0.003414538052400026
408,206.575,36,5322,15251,90096,15188,0.0034096124844272507
408,207.591,37,5328,15270,90220,15206,0.0034053700065487884
408,205.902,32,5336,15288,90336,15227,0.003532182103610675
408,207.586,23,5342,15297,90452,15245,0.003530103941949402
400,197.206,17,5349,15312,90568,15265,0.0035919540229885057
328,124.124,18,5361,15333,90684,15285,0.0035870345007500163
312,111.393,19,5371,15353,90804,15304,0.0035823617534032435
312,110.94,20,5378,15373,90920,15323,0.0035777011643791062
316,115.904,21,5384,15394,91036,15343,0.0035728205794465376
320,118.716,22,5390,15414,91152,15363,0.003568184767094849
324,122.019,23,5397,15434,91268,15382,0.0035635609692885838
332,131.594,24,5403,15455,91384,15402,0.0035587188612099642
340,136.625,25,5409,15477,91500,15423,0.0035536602700781805
344,141.463,25,5415,15496,91620,15441,0.003549303045947341
352,148.175,26,5423,15520,91736,15464,0.0035438144329896907
348,145.606,27,5430,15537,91852,15480,0.0035399369247602498
356,153.532,28,5436,15559,91968,15501,0.0035349315508708787
360,157.471,28,5443,15578,92084,15521,0.0035306201052766723
364,162.331,29,5450,15600,92200,15541,0.0035256410256410257
372,168.954,30,5456,15621,92316,15562,0.003520901350745791
372,168.559,30,5462,15637,92432,15578,0.003517298714587197
376,174.112,31,5469,15659,92548,15599,0.0035123571109266236
376,175.583,32,5476,15676,92664,15615,0.0035085480990048484
384,181.785,32,5485,15702,92780,15640,0.0035027385046490895
384,181.535,33,5492,15723,92896,15660,0.003498060166634866
392,188.857,33,5497,15739,93012,15676,0.0034945040981002604
400,197.93,34,5504,15762,93136,15699,0.003489404897855602
424,172.039,36,5525,15825,93492,15759,0.0034755134281200632
428,187.922,31,5538,15850,93660,15787,0.0035962145110410093
436,198.788,20,5546,15861,93780,15809,0.003593720446377908
392,164.398,18,5558,15877,93908,15828,0.00359009888517982
344,119.527,19,5569,15899,94028,15849,0.003585131140323291
336,116.99,20,5575,15921,94144,15869,0.003580177124552478
