rto,rtt,cwnd,bytes_sent,bytes_retrans,bytes_acked,segs_out,segs_in,data_segs_out,lastrcv,delivered,loss_ratio
400,199.637,35,9891288,31856,9846400,6831,2382,6831,40360,6800,0.322061191626409
404,203.742,36,9920248,31856,9872464,6851,2390,6851,40476,6818,0.3211210042329587
408,204.284,36,9947760,31856,9901424,6870,2398,6870,40588,6838,0.32023289665211063
408,204.419,27,9969480,34752,9904320,6885,2406,6885,40712,6859,0.34858387799564267
404,200.874,17,9983960,36200,9904320,6895,2413,6895,40828,6878,0.36258158085569253
348,144.339,18,10018712,36200,9992648,6919,2423,6919,40956,6901,0.36132389073565546
316,114.668,19,10047672,36200,10021608,6939,2434,6939,41084,6921,0.3602824614497766
312,110.727,20,10082424,36200,10053464,6963,2442,6963,41204,6943,0.35904064340083297
316,112.6,21,10108488,36200,10079528,6981,2448,6981,41320,6961,0.35811488325454804
320,118.888,22,10138896,36200,10108488,7002,2455,7002,41436,6981,0.3570408454727221
328,125.312,23,10167856,36200,10136000,7022,2460,7022,41548,7000,0.3560239248077471
332,129.648,24,10198264,36200,10164960,7043,2466,7043,41664,7020,0.3549623739883572
332,130.5,24,10224328,36200,10191024,7061,2472,7061,41776,7038,0.3540574989378275
340,136.581,25,10253288,36200,10218536,7081,2477,7081,41896,7057,0.3530574777573789
340,139.865,26,10280800,36200,10244600,7100,2483,7100,42008,7075,0.35211267605633806
348,145.658,27,10312656,36200,10275008,7122,2489,7122,42124,7096,0.35102499297950013
352,150.371,27,10343064,36200,10303968,7143,2495,7143,42236,7116,0.34999300013999723
356,154.193,28,10369128,36200,10328584,7161,2501,7161,42352,7133,0.34911325233905877
360,158.989,29,10399536,36200,10358992,7182,2509,7182,42464,7154,0.34809245335561123
368,164.232,29,10428496,36200,10386504,7202,2515,7202,42580,7173,0.34712579838933627
372,169.499,30,10458904,36200,10416912,7223,2521,7223,42696,7194,0.3461165720614703
376,174.598,31,10484968,36200,10440080,7241,2526,7241,42808,7210,0.34525618008562353
380,178.33,31,10513928,36200,10470488,7261,2534,7261,42924,7231,0.3443051921222972
384,182.669,32,10544336,36200,10499448,7282,2541,7282,43040,7251,0.34331227684702004
384,180.656,33,10573296,36200,10526960,7302,2550,7302,43156,7270,0.3423719528896193
388,184.651,33,10603704,36200,10555920,7323,2556,7323,43268,7290,0.34139014065273793
388,187.693,34,10629768,36200,10581984,7341,2563,7341,43384,7308,0.34055305816646236
396,193.589,34,10657280,36200,10609496,7360,2568,7360,43496,7327,0.33967391304347827
396,195.401,35,10692032,36200,10641352,7384,2575,7384,43612,7349,0.33856988082340195
400,197.223,35,10719544,36200,10668864,7403,2583,7403,43728,7368,0.33770093205457247
408,204.289,36,10745608,36200,10694928,7421,2588,7421,43844,7386,0.3368818218568926
408,204.311,31,10767328,37648,10712304,7436,2596,7436,43956,7404,0.34965034965034963
408,204.573,22,10780360,37648,10712304,7445,2602,7445,44072,7422,0.3492276695768972
376,175.071,18,10803528,37648,10777464,7461,2613,7461,44188,7443,0.34847875619890095
328,125.223,20,10844072,37648,10813664,7489,2625,7489,44328,7468,0.3471758579249566
312,110.984,21,10877376,37648,10845520,7512,2635,7512,44472,7490,0.34611288604898827
316,115.271,22,10910680,37648,10878824,7535,2645,7535,44588,7513,0.34505640345056404
324,123.268,23,10939640,37648,10904888,7555,2651,7555,44700,7531,0.3441429516876241
324,123.983,23,10965704,37648,10932400,7573,2657,7573,44820,7550,0.34332497028918524
332,128.93,24,10997560,37648,10961360,7595,2665,7595,44940,7570,0.3423304805793285
340,139.774,25,11026520,37648,10990320,7615,2674,7615,45056,7590,0.34143138542350626
344,142.252,26,11055480,37648,11016384,7635,2680,7635,45168,7608,0.34053700065487885
352,148.788,27,11087336,37648,11048240,7657,2687,7657,45284,7630,0.3395585738539898
356,152.63,27,11114848,37648,11074304,7676,2694,7676,45400,7648,0.33871808233454925
356,153.054,28,11143808,37648,11103264,7696,2700,7696,45516,7668,0.33783783783783783
360,157.912,29,11171320,37648,11127880,7715,2705,7715,45632,7685,0.3370058327932599
364,162.043,29,11203176,37648,11159736,7737,2714,7737,45748,7707,0.33604756365516353
368,164.843,30,11226344,37648,11182904,7753,2720,7753,45860,7723,0.3353540564942603
380,177.868,31,11256752,37648,11211864,7774,2730,7774,45976,7743,0.33444816053511706
380,176.944,31,11288608,37648,11242272,7796,2740,7796,46092,7764,0.33350436121087734
384,180.514,32,11316120,37648,11269784,7815,2749,7815,46208,7783,0.3326935380678183
388,184.007,32,11345080,37648,11298744,7835,2755,7835,46320,7803,0.3318442884492661
392,191.643,33,11375488,37648,11327704,7856,2763,7856,46436,7823,0.33095723014256617
396,192.156,34,11404448,37648,11355216,7876,2769,7876,46552,7842,0.33011681056373793
392,188.775,34,11430512,37648,11379832,7894,2775,7894,46668,7859,0.32936407398023815
396,193.391,35,11463816,37648,11411688,7917,2783,7917,46780,7881,0.3284072249589491
400,197.308,35,11492776,37648,11442096,7937,2790,7937,46900,7902,0.32757969005921633
404,200.404,36,11517392,37648,11465264,7954,2795,7954,47012,7918,0.3268795574553684
408,204.695,36,11546352,37648,11494224,7974,2801,7974,47128,7938,0.32605969400551793
408,206.49,37,11576760,37648,11521736,7995,2808,7995,47240,7957,0.3252032520325203
412,208.436,37,11605720,37648,11550696,8015,2814,8015,47356,7977,0.3243917654398004
412,209.563,25,11621648,40544,11550696,8026,2822,8026,47472,7998,0.348866184899078
404,203.705,18,11639024,40544,11610064,8038,2831,8038,47588,8018,0.34834535954217466
340,139.331,19,11669432,40544,11637576,8059,2844,8059,47704,8037,0.34743764735078797
324,122.523,20,11698392,40544,11665088,8079,2850,8079,47820,8056,0.34657754672607993
320,118.639,21,11730248,40544,11696944,8101,2857,8101,47936,8078,0.3456363411924454
324,121.688,22,11756312,40544,11720112,8119,2862,8119,48052,8094,0.34487005788890257
324,120.78,23,11786720,40544,11749072,8140,2868,8140,48168,8114,0.343980343980344
328,124.039,23,11815680,40544,11779480,8160,2874,8160,48280,8135,0.3431372549019608
332,129.225,24,11843192,40544,11805544,8179,2880,8179,48396,8153,0.34234013938134245
336,135.924,25,11875048,40544,11835952,8201,2886,8201,48508,8174,0.3414217778319717
344,140.229,26,11905456,40544,11864912,8222,2892,8222,48624,8194,0.34054974458769155
344,142.787,27,11934416,40544,11892424,8242,2899,8242,48744,8213,0.3397233681145353
352,149.456,27,11967720,40544,11924280,8265,2906,8265,48884,8235,0.338777979431337
356,154.632,28,11993784,40544,11950344,8283,2911,8283,48996,8253,0.3380417723047205
360,158.504,29,12027088,40544,11980752,8306,2918,8306,49112,8274,0.33710570671803514
368,164.533,29,12056048,40544,12009712,8326,2924,8326,49228,8294,0.33629594042757627
376,172.079,30,12082112,40544,12034328,8344,2929,8344,49340,8311,0.33557046979865773
376,174.473,31,12115416,40544,12066184,8367,2936,8367,49456,8333,0.33464802199115573
376,174.827,31,12138584,40544,12090800,8383,2942,8383,49572,8350,0.33400930454491234
384,181.413,32,12168992,40544,12119760,8404,2948,8404,49688,8370,0.333174678724417
388,184.364,33,12202296,40544,12150168,8427,2954,8427,49804,8391,0.3322653376053163
388,185.425,33,12231256,40544,12180576,8447,2960,8447,49916,8412,0.33147863146679296
392,191.114,34,12257320,40544,12203744,8465,2965,8465,50032,8428,0.33077377436503247
396,192.001,34,12284832,40544,12232704,8484,2972,8484,50148,8448,0.33003300330033003
400,196.873,35,12316688,40544,12261664,8506,2979,8506,50264,8468,0.32917940277451213
400,196.956,35,12347096,40544,12292072,8527,2986,8527,50376,8489,0.3283687111528087
408,204.013,36,12370264,40544,12315240,8543,2991,8543,50492,8505,0.32775371649303525
408,205.77,32,12399224,41992,12341304,8563,2998,8563,50612,8527,0.3386663552493285
408,204.703,21,12415152,41992,12341304,8574,3006,8574,50728,8549,0.33823186377420106
376,172.219,18,12439768,41992,12407912,8591,3017,8591,50848,8569,0.3375625654754976
328,126.049,19,12465832,41992,12433976,8609,3027,8609,50964,8587,0.3368567777906842
312,108.31,21,12519408,41992,12484656,8646,3041,8646,51172,8622,0.33541522091140413
316,115.704,22,12549816,41992,12513616,8667,3047,8667,51288,8642,0.33460251528787355
320,119.94,23,12578776,41992,12541128,8687,3053,8687,51404,8661,0.3338321630021872
328,124.6,24,12609184,41992,12570088,8708,3060,8708,51520,8681,0.33302710151584747
332,129.414,24,12638144,41992,12599048,8728,3067,8728,51636,8701,0.33226397800183316
340,136.195,25,12664208,41992,12623664,8746,3072,8746,51752,8718,0.3315801509261377
340,139.802,26,12697512,41992,12655520,8769,3079,8769,51868,8740,0.3307104572927358
348,144.389,27,12729368,41992,12685928,8791,3086,8791,51984,8761,0.3298828347173245
352,148.281,27,12753984,41992,12709096,8808,3091,8808,52100,8777,0.3292461398728429
356,154.253,28,12785840,41992,12739504,8830,3098,8830,52216,8798,0.32842582106455265
360,157.849,29,12816248,41992,12768464,8851,3105,8851,52332,8818,0.32764659360524234
364,163.267,29,12845208,41992,12797424,8871,3113,8871,52448,8838,0.3269079021530831
372,169.982,30,12872720,41992,12824936,8890,3118,8890,52564,8857,0.3262092238470191
376,172.712,31,12901680,41992,12852448,8910,3124,8910,52680,8876,0.3254769921436588
376,173.847,31,12930640,41992,12881408,8930,3131,8930,52796,8896,0.3247480403135498
380,178.968,32,12961048,41992,12910368,8951,3137,8951,52912,8916,0.3239861467992403
380,179.462,33,12990008,41992,12937880,8971,3143,8971,53028,8935,0.32326385018392595
384,183.353,33,13017520,41992,12963944,8990,3148,8990,53144,8953,0.3225806451612903
388,186.374,34,13049376,41992,12994352,9012,3155,9012,53256,8974,0.3217931646693298
396,192.533,34,13073992,41992,13020416,9029,3161,9029,53372,8992,0.3211872854136671
400,196.465,35,13105848,41992,13049376,9051,3167,9051,53488,9012,0.32040658490774504
400,196.608,35,13136256,41992,13079784,9072,3175,9072,53604,9033,0.3196649029982363
404,203.865,36,13162320,41992,13105848,9090,3180,9090,53720,9051,0.31903190319031904
408,205.179,37,13191280,41992,13133360,9110,3186,9110,53840,9070,0.31833150384193193
412,209.008,37,13224584,41992,13165216,9133,3193,9133,53960,9092,0.3175298368553597
408,206.166,30,13247752,44888,13179696,9149,3201,9149,54076,9113,0.33883484533828834
408,206.303,21,13260784,44888,13179696,9158,3207,9158,54192,9131,0.3385018563005023
380,179.296,18,13282504,44888,13249200,9173,3219,9173,54308,9150,0.33794832661070534
324,121.373,19,13314360,44888,13279608,9195,3230,9195,54424,9171,0.33713974986405654
320,116.854,20,13346216,44888,13308568,9217,3236,9217,54540,9191,0.33633503309102747
320,116.839,21,13369384,44888,13331736,9233,3241,9233,54652,9207,0.33575219321997185
324,120.594,22,13402688,44888,13363592,9256,3249,9256,54776,9229,0.3349178910976664
328,124.488,23,13434544,44888,13394000,9278,3256,9278,54892,9250,0.33412373356326797
332,131.506,24,13464952,44888,13422960,9299,3262,9299,55008,9270,0.3333691794816647
340,138.12,25,13496808,44888,13451920,9321,3268,9321,55124,9290,0.3325823409505418
340,139.066,25,13519976,44888,13475088,9337,3273,9337,55240,9306,0.33201242369069295
352,149.208,26,13547488,44888,13502600,9356,3279,9356,55356,9325,0.3313381787088499
356,155.1,27,13579344,44888,13533008,9378,3285,9378,55472,9346,0.3305608871827682
360,156.417,28,13609752,44888,13561968,9399,3291,9399,55588,9366,0.32982232152356633
360,159.987,28,13641608,44888,13592376,9421,3297,9421,55704,9387,0.3290521176095956
360,159.932,29,13669120,44888,13618440,9440,3303,9440,55820,9405,0.32838983050847453
368,164.089,30,13700976,44888,13648848,9462,3309,9462,55936,9426,0.32762629465229337
372,171.772,30,13722696,44888,13672016,9477,3314,9477,56052,9442,0.32710773451514197
408,145.008,33,13832744,44888,13777720,9553,3337,9553,56480,9515,0.32450539097665654
420,174.3,33,13864600,44888,13809576,9575,3344,9575,56604,9537,0.3237597911227154
432,184.574,34,13896456,44888,13838536,9597,3351,9597,56732,9557,0.32301760966968845
424,190.422,35,13932656,44888,13873288,9622,3359,9622,56872,9581,0.3221783413011848
428,199.407,35,13973200,44888,13915280,9650,3368,9650,57036,9610,0.3212435233160622
424,204.765,36,14006504,44888,13947136,9673,3375,9673,57156,9632,0.3204796857231469
424,203.779,36,14031120,44888,13970304,9690,3381,9690,57272,9648,0.31991744066047473
424,202.914,23,14047048,47784,13970304,9701,3390,9701,57392,9670,0.34017111637975467
396,178.801,18,14070216,47784,14000712,9717,3402,9717,57508,9691,0.33961099104661935
348,134.687,19,14099176,47784,14060080,9737,3412,9737,57632,9710,0.3389134230255726
328,119.89,20,14131032,47784,14090488,9759,3419,9759,57748,9731,0.33814940055333537
324,117.914,21,14159992,47784,14119448,9779,3425,9779,57868,9751,0.3374578177727784
324,118.059,22,14190400,47784,14148408,9800,3435,9800,57988,9771,0.336734693877551
324,120.319,22,14219360,47784,14175920,9820,3443,9820,58104,9790,0.3360488798370672
332,126.182,23,14249768,47784,14204880,9841,3451,9841,58220,9810,0.3353317752260949
332,129.349,24,14278728,47784,14232392,9861,3460,9861,58336,9829,0.3346516580468512
340,135.292,25,14304792,47784,14258456,9879,3469,9879,58452,9847,0.33404190707561493
340,137.949,26,14335200,47784,14287416,9900,3479,9900,58564,9867,0.33333333333333337
348,144.767,26,14364160,47784,14314928,9920,3487,9920,58680,9886,0.3326612903225806
352,149.537,27,14394568,47784,14343888,9941,3496,9941,58796,9906,0.3319585554773162
356,154.992,28,14426424,47784,14374296,9963,3506,9963,58912,9927,0.331225534477567
364,161.054,29,14456832,47784,14403256,9984,3515,9984,59044,9947,0.33052884615384615
368,163.796,29,14485792,47784,14433664,10004,3522,10004,59160,9968,0.3298680527788885
372,168.114,30,14516200,47784,14462624,10025,3531,10025,59272,9988,0.32917705735660846
372,171.307,31,14548056,47784,14491584,10047,3540,10047,59388,10008,0.32845625559868613
376,173.229,31,14575568,47784,14519096,10066,3548,10066,59516,10027,0.32783628054838065
380,177.57,32,14604528,47784,14548056,10086,3557,10086,59640,10047,0.3271861986912552
384,181.994,33,14640728,47784,14581360,10111,3565,10111,59756,10070,0.32637721293640587
388,186.557,33,14663896,47784,14604528,10127,3572,10127,59872,10086,0.3258615582107238
392,190.942,34,14695752,47784,14634936,10149,3579,10149,59988,10107,0.325155187703222
400,196.713,34,14726160,47784,14666792,10170,3586,10170,60108,10129,0.32448377581120946
400,197.254,35,14755120,47784,14694304,10190,3593,10190,60220,10148,0.32384690873405303
404,200.084,35,14782632,47784,14720368,10209,3598,10209,60336,10166,0.32324419629738466
408,204.149,36,14810144,47784,14746432,10228,3604,10228,60452,10184,0.3226437231130231
408,206.406,37,14842000,47784,14776840,10250,3610,10250,60564,10205,0.32195121951219513
408,207.149,31,14860824,49232,14782632,10263,3617,10263,60680,10223,0.3312871480074052
412,208.029,18,14873856,50680,14782632,10272,3623,10272,60796,10243,0.3407320872274143
360,157.775,18,14905712,53576,14862272,10294,3631,10294,60912,10264,0.3594326792306198
320,117.002,19,14936120,53576,14891232,10315,3642,10315,61028,10284,0.3587009209888512
316,112.813,20,14962184,53576,14915848,10333,3649,10333,61140,10301,0.35807606696990224
316,114.798,21,14992592,53576,14944808,10354,3655,10354,61256,10321,0.3573498164960402
316,114.738,22,15021552,53576,14972320,10374,3662,10374,61368,10340,0.3566608829766725
320,119.874,22,15049064,53576,15001280,10393,3668,10393,61484,10360,0.35600885211199845
328,126.219,23,15078024,53576,15028792,10413,3674,10413,61596,10379,0.35532507442619804
332,130.426,24,15108432,53576,15057752,10434,3680,10434,61716,10399,0.3546099290780142
336,134.082,25,15137392,53576,15085264,10454,3687,10454,61828,10418,0.3539315094700593
340,139.73,26,15167800,53576,15114224,10475,3693,10475,61948,10438,0.3532219570405728
344,142.528,26,15196760,53576,15143184,10495,3699,10495,62064,10458,0.3525488327775131
348,146.695,27,15222824,53576,15167800,10513,3704,10513,62180,10475,0.3519452106915248
352,150.189,28,15256128,53576,15199656,10536,3711,10536,62296,10497,0.35117691723614275
360,157.975,29,15282192,53576,15224272,10554,3716,10554,62412,10514,0.3505779799128293
360,158.997,29,15312600,53576,15253232,10575,3722,10575,62524,10534,0.34988179669030733
368,165.641,30,15341560,53576,15280744,10595,3729,10595,62640,10553,0.34922133081642287
372,170.393,31,15371968,53576,15309704,10616,3735,10616,62756,10573,0.34853051996985684
380,177.611,31,15406720,53576,15345904,10640,3742,10640,62904,10598,0.34774436090225563
380,178.566,32,15440024,53576,15377760,10663,3749,10663,63032,10620,0.3469942792835037
384,183.375,33,15471880,53576,15408168,10685,3756,10685,63148,10641,0.34627983153954145
384,183.291,33,15499392,53576,15434232,10704,3762,10704,63260,10659,0.3456651718983557
392,188.933,34,15528352,53576,15463192,10724,3768,10724,63376,10679,0.34502051473330847
396,194.637,34,15552968,53576,15487808,10741,3773,10741,63488,10696,0.344474443720324
400,197.913,35,15587720,53576,15519664,10765,3780,10765,63604,10718,0.3437064561077566
400,199.018,35,15613784,53576,15547176,10783,3786,10783,63720,10737,0.34313270889362885
408,205.482,36,15641296,53576,15573240,10802,3792,10802,63836,10755,0.3425291612664322
408,204.91,37,15673152,53576,15603648,10824,3799,10824,63956,10776,0.3418329637841833
408,205.487,37,15700664,53576,15629712,10843,3805,10843,64072,10794,0.3412339758369455
408,205.501,34,15731072,56472,15652880,10864,3813,10864,64188,10816,0.3589837997054492
408,206.179,24,15744104,57920,15652880,10873,3818,10873,64300,10834,0.3678837487353996
400,198.688,18,15764376,59368,15652880,10887,3825,10887,64416,10853,0.37659594011206027
340,136.015,19,15794784,59368,15744104,10908,3834,10908,64532,10873,0.37587092042537584
316,115.102,20,15825192,59368,15774512,10929,3845,10929,64648,10894,0.3751486869795956
316,115.156,21,15851256,59368,15799128,10947,3851,10947,64764,10911,0.37453183520599254
324,120.076,22,15883112,59368,15828088,10969,3857,10969,64876,10931,0.37378065457197557
324,122.761,23,15916416,59368,15859944,10992,3864,10992,64996,10953,0.3729985443959243
328,126.965,24,15942480,59368,15884560,11010,3869,11010,65108,10970,0.3723887375113533
332,128.824,24,15971440,59368,15913520,11030,3876,11030,65228,10990,0.371713508612874
340,137.318,25,16003296,59368,15945376,11052,3885,11052,65344,11012,0.3709735794426348
344,142.699,26,16032256,59368,15971440,11072,3891,11072,65456,11030,0.37030346820809246
352,148.431,27,16061216,59368,16000400,11092,3897,11092,65572,11050,0.3696357735304724
356,155.339,28,16091624,59368,16029360,11113,3903,11113,65688,11070,0.3689372806622874
356,155.127,28,16120584,59368,16056872,11133,3911,11133,65808,11089,0.36827449923650407
